0.02		0		1.03353
0.02		0.1		1.40852
0.02		0.2		1.64113
0.02		0.3		1.57173
0.02		0.4		1.75594
0.02		0.5		1.74857
0.02		0.6		1.5988
0.02		0.7		1.61292
0.02		0.8		1.42873
0.04		0		1.03425
0.04		0.1		1.41103
0.04		0.2		1.6423
0.04		0.3		1.57865
0.04		0.4		1.75852
0.04		0.5		1.75109
0.04		0.6		1.60561
0.04		0.7		1.61438
0.04		0.8		1.43117
0.06		0		1.0353
0.06		0.1		1.41461
0.06		0.2		1.64429
0.06		0.3		1.58692
0.06		0.4		1.76272
0.06		0.5		1.75504
0.06		0.6		1.61382
0.06		0.7		1.61676
0.06		0.8		1.43475
0.08		0		1.03688
0.08		0.1		1.41947
0.08		0.2		1.64714
0.08		0.3		1.59763
0.08		0.4		1.76754
0.08		0.5		1.75968
0.08		0.6		1.62576
0.08		0.7		1.6202
0.08		0.8		1.43899
0.1		0		1.03877
0.1		0.1		1.42506
0.1		0.2		1.65069
0.1		0.3		1.60858
0.1		0.4		1.77566
0.1		0.5		1.76652
0.1		0.6		1.63566
0.1		0.7		1.62472
0.1		0.8		1.44439
0.12		0		1.04104
0.12		0.1		1.43143
0.12		0.2		1.65615
0.12		0.3		1.62164
0.12		0.4		1.78423
0.12		0.5		1.77372
0.12		0.6		1.65075
0.12		0.7		1.63081
0.12		0.8		1.45096
0.14		0		1.04425
0.14		0.1		1.44006
0.14		0.2		1.66363
0.14		0.3		1.63786
0.14		0.4		1.79344
0.14		0.5		1.78352
0.14		0.6		1.66695
0.14		0.7		1.63813
0.14		0.8		1.45957
0.16		0		1.04708
0.16		0.1		1.44981
0.16		0.2		1.67229
0.16		0.3		1.65543
0.16		0.4		1.8076
0.16		0.5		1.79498
0.16		0.6		1.68137
0.16		0.7		1.64831
0.16		0.8		1.46939
0.18		0		1.05134
0.18		0.1		1.46236
0.18		0.2		1.6818
0.18		0.3		1.67721
0.18		0.4		1.82173
0.18		0.5		1.80985
0.18		0.6		1.70489
0.18		0.7		1.65947
0.18		0.8		1.47906
0.2		0		1.05537
0.2		0.1		1.4762
0.2		0.2		1.69252
0.2		0.3		1.69956
0.2		0.4		1.83636
0.2		0.5		1.82697
0.2		0.6		1.72757
0.2		0.7		1.67176
0.2		0.8		1.49453
0.22		0		1.05935
0.22		0.1		1.49148
0.22		0.2		1.70585
0.22		0.3		1.72939
0.22		0.4		1.85317
0.22		0.5		1.84139
0.22		0.6		1.75734
0.22		0.7		1.68424
0.22		0.8		1.507
0.24		0		1.06347
0.24		0.1		1.50335
0.24		0.2		1.71697
0.24		0.3		1.76372
0.24		0.4		1.87291
0.24		0.5		1.85952
0.24		0.6		1.78573
0.24		0.7		1.70088
0.24		0.8		1.52402
0.26		0		1.06748
0.26		0.1		1.52333
0.26		0.2		1.73102
0.26		0.3		1.7878
0.26		0.4		1.88813
0.26		0.5		1.87673
0.26		0.6		1.81415
0.26		0.7		1.71367
0.26		0.8		1.53724
0.28		0		1.07157
0.28		0.1		1.53266
0.28		0.2		1.74017
0.28		0.3		1.81128
0.28		0.4		1.90609
0.28		0.5		1.89621
0.28		0.6		1.83743
0.28		0.7		1.72923
0.28		0.8		1.5498
0.3		0		1.07508
0.3		0.1		1.55047
0.3		0.2		1.75427
0.3		0.3		1.83402
0.3		0.4		1.9229
0.3		0.5		1.91336
0.3		0.6		1.85336
0.3		0.7		1.74217
0.3		0.8		1.56326
0.32		0		1.07844
0.32		0.1		1.55533
0.32		0.2		1.76897
0.32		0.3		1.8449
0.32		0.4		1.93734
0.32		0.5		1.92907
0.32		0.6		1.86418
0.32		0.7		1.75768
0.32		0.8		1.5714
0.34		0		1.08054
0.34		0.1		1.56493
0.34		0.2		1.77814
0.34		0.3		1.85354
0.34		0.4		1.95117
0.34		0.5		1.94216
0.34		0.6		1.87735
0.34		0.7		1.77202
0.34		0.8		1.57454
0.36		0		1.08305
0.36		0.1		1.56815
0.36		0.2		1.78912
0.36		0.3		1.86047
0.36		0.4		1.96193
0.36		0.5		1.95406
0.36		0.6		1.87564
0.36		0.7		1.78811
0.36		0.8		1.57872
0.38		0		1.0846
0.38		0.1		1.57646
0.38		0.2		1.79797
0.38		0.3		1.86305
0.38		0.4		1.96821
0.38		0.5		1.96074
0.38		0.6		1.87942
0.38		0.7		1.79981
0.38		0.8		1.58555
0.4		0		1.0865
0.4		0.1		1.58169
0.4		0.2		1.80589
0.4		0.3		1.86782
0.4		0.4		1.9716
0.4		0.5		1.96236
0.4		0.6		1.88174
0.4		0.7		1.80819
0.4		0.8		1.58982
0.42		0		1.08785
0.42		0.1		1.585
0.42		0.2		1.80909
0.42		0.3		1.87293
0.42		0.4		1.97769
0.42		0.5		1.96945
0.42		0.6		1.88651
0.42		0.7		1.81672
0.42		0.8		1.59112
0.44		0		1.08846
0.44		0.1		1.58669
0.44		0.2		1.81833
0.44		0.3		1.87382
0.44		0.4		1.98064
0.44		0.5		1.9756
0.44		0.6		1.89019
0.44		0.7		1.82251
0.44		0.8		1.59295
0.46		0		1.09109
