-0.1	1
-0.099	1
-0.098	0
-0.097	1
-0.096	0
-0.095	1
-0.094	1
-0.093	1
-0.092	1
-0.091	0
-0.09	3
-0.089	0
-0.088	2
-0.087	1
-0.086	3
-0.085	0
-0.084	0
-0.083	1
-0.082	1
-0.081	1
-0.08	1
-0.079	3
-0.078	0
-0.077	1
-0.076	1
-0.075	0
-0.074	1
-0.073	0
-0.072	0
-0.071	2
-0.07	1
-0.069	0
-0.068	0
-0.067	1
-0.066	0
-0.065	1
-0.064	0
-0.063	1
-0.062	1
-0.061	1
-0.06	0
-0.059	1
-0.058	1
-0.057	1
-0.056	1
-0.055	1
-0.054	1
-0.053	1
-0.052	2
-0.051	2
-0.05	0
-0.049	0
-0.048	1
-0.047	1
-0.046	1
-0.045	1
-0.044	0
-0.043	1
-0.042	3
-0.041	0
-0.04	1
-0.039	0
-0.038	1
-0.037	1
-0.036	0
-0.035	1
-0.034	1
-0.033	1
-0.032	2
-0.031	1
-0.03	1
-0.029	0
-0.028	1
-0.027	0
-0.026	0
-0.025	3
-0.024	1
-0.023	0
-0.022	0
-0.021	0
-0.02	2
-0.019	1
-0.018	1
-0.017	1
-0.016	0
-0.015	0
-0.014	1
-0.013	0
-0.012	1
-0.011	1
-0.01	1
-0.009	3
-0.008	1
-0.007	1
-0.006	0
-0.005	1
-0.004	1
-0.003	1
-0.002	0
-0.001	1
0	1
0.001	0
0.002	1
0.003	1
0.004	0
0.005	3
0.006	0
0.007	2
0.008	4
0.009	1
0.01	3
0.011	2
0.012	1
0.013	0
0.014	0
0.015	1
0.016	0
0.017	1
0.018	2
0.019	0
0.02	1
0.021	0
0.022	0
0.023	1
0.024	1
0.025	1
0.026	1
0.027	2
0.028	0
0.029	0
0.03	2
0.031	3
0.032	1
0.033	1
0.034	0
0.035	1
0.036	0
0.037	0
0.038	1
0.039	1
0.04	1
0.041	2
0.042	1
0.043	0
0.044	0
0.045	1
0.046	1
0.047	0
0.048	0
0.049	1
0.05	0
0.051	2
0.052	3
0.053	1
0.054	2
0.055	1
0.056	0
0.057	1
0.058	1
0.059	2
0.06	0
0.061	0
0.062	0
0.063	0
0.064	0
0.065	2
0.066	1
0.067	0
0.068	1
0.069	1
0.07	0
0.071	2
0.072	0
0.073	0
0.074	1
0.075	1
0.076	1
0.077	1
0.078	1
0.079	5
0.08	2
0.081	0
0.082	0
0.083	0
0.084	0
0.085	2
0.086	1
0.087	2
0.088	2
0.089	0
0.09	1
0.091	2
0.092	1
0.093	0
0.094	0
0.095	1
0.096	1
0.097	0
0.098	1
0.099	0
0.1	0
