-1.37524	-0.757206
-1.30212	-0.702767
-1.26186	-0.601477
-1.24206	-0.615817
-1.22505	-0.564247
-1.20093	-0.547979
-1.18848	-0.566251
-1.16412	-0.539227
-1.15139	-0.52941
-1.13854	-0.54322
-1.12966	-0.535069
-1.12364	-0.526353
-1.11326	-0.535675
-1.10357	-0.501758
-1.09769	-0.546313
-1.09377	-0.506418
-1.08192	-0.504374
-1.07763	-0.509458
-1.0666	-0.522194
-1.06427	-0.525429
-1.05975	-0.505757
-1.05849	-0.4847
-1.05066	-0.482754
-1.04835	-0.48783
-1.04603	-0.49806
-1.03569	-0.49446
-1.03475	-0.476584
-1.0258	-0.488926
-1.02355	-0.471699
-1.01357	-0.449399
-1.01006	-0.431599
-1.00641	-0.467821
-1.00248	-0.47057
-1.00078	-0.463204
-0.997129	-0.458734
-0.993826	-0.452846
-0.988927	-0.444947
-0.983312	-0.454466
-0.982342	-0.458414
-0.980635	-0.456747
-0.978848	-0.447777
-0.974203	-0.422955
-0.967801	-0.462071
-0.965252	-0.453332
-0.96368	-0.43346
-0.962327	-0.455345
-0.956859	-0.467693
-0.953417	-0.431513
-0.949637	-0.463778
-0.945922	-0.423519
-0.944711	-0.418783
-0.943037	-0.42384
-0.938299	-0.430457
-0.934759	-0.413547
-0.932345	-0.422252
-0.930122	-0.420115
-0.928139	-0.428481
-0.92691	-0.412538
-0.923709	-0.436457
-0.923537	-0.419706
-0.918712	-0.423872
-0.916721	-0.411121
-0.914973	-0.39068
-0.912929	-0.403009
-0.910446	-0.398356
-0.909086	-0.410905
-0.90544	-0.409524
-0.904494	-0.398632
-0.902353	-0.418748
-0.898545	-0.423939
-0.896976	-0.421613
-0.895278	-0.407159
-0.893293	-0.418428
-0.889464	-0.386757
-0.888039	-0.406949
-0.885534	-0.403047
-0.883515	-0.399503
-0.88295	-0.422026
-0.880259	-0.392194
-0.879105	-0.392627
-0.876205	-0.386347
-0.873706	-0.41008
-0.87065	-0.394651
-0.869854	-0.389973
-0.867072	-0.379027
-0.864078	-0.387827
-0.862367	-0.371092
-0.86206	-0.394554
-0.860072	-0.406499
-0.858913	-0.397987
-0.857289	-0.391221
-0.855583	-0.385782
-0.853414	-0.379485
-0.852564	-0.392284
-0.852148	-0.371548
-0.849122	-0.378998
-0.848533	-0.391963
-0.844193	-0.36827
-0.843696	-0.375013
-0.842379	-0.374991
-0.842029	-0.367419
-0.839565	-0.38157
-0.837477	-0.377414
-0.837398	-0.373734
-0.835093	-0.391953
-0.834061	-0.36607
-0.831169	-0.362384
-0.828676	-0.364726
-0.826085	-0.393423
-0.824318	-0.372623
-0.822592	-0.378749
-0.821946	-0.368778
-0.821026	-0.359826
-0.819824	-0.359906
-0.818252	-0.362398
-0.815168	-0.370742
-0.81414	-0.356026
-0.813456	-0.368645
-0.812074	-0.363096
-0.811321	-0.364242
-0.808644	-0.361469
-0.807835	-0.348258
-0.806526	-0.363423
-0.805857	-0.345001
-0.805221	-0.350932
-0.80363	-0.37091
-0.80254	-0.376294
-0.80167	-0.359197
-0.799306	-0.358001
-0.798531	-0.380259
-0.796899	-0.352857
-0.795514	-0.357613
-0.793961	-0.368411
-0.792749	-0.350966
-0.791341	-0.371081
-0.789294	-0.341386
-0.788132	-0.35137
-0.787485	-0.354853
-0.787107	-0.361636
-0.786095	-0.338657
-0.78415	-0.360256
-0.783084	-0.360694
-0.781192	-0.353806
-0.779231	-0.357325
-0.778871	-0.349001
-0.777781	-0.344272
-0.777168	-0.343643
-0.776128	-0.350506
-0.775521	-0.358808
-0.775088	-0.350994
-0.773138	-0.33889
-0.771343	-0.351497
-0.770495	-0.351018
-0.768932	-0.324654
-0.768021	-0.343215
-0.767159	-0.343346
-0.766812	-0.338371
-0.764443	-0.344925
-0.763056	-0.325902
-0.760384	-0.342535
-0.759833	-0.342222
-0.759082	-0.319044
-0.758156	-0.331927
-0.756967	-0.323125
-0.755919	-0.34518
-0.754051	-0.318637
-0.752163	-0.333887
-0.751568	-0.325314
-0.749795	-0.352764
-0.748989	-0.338274
-0.747036	-0.343133
-0.746169	-0.325257
-0.745206	-0.327707
-0.744916	-0.323508
-0.743167	-0.334207
-0.742161	-0.333576
-0.741003	-0.327771
-0.740294	-0.327558
-0.738719	-0.323426
-0.737604	-0.329136
-0.736898	-0.318091
-0.735235	-0.323845
-0.734532	-0.323266
-0.733961	-0.342194
-0.732869	-0.305171
-0.73117	-0.330561
-0.729622	-0.333457
-0.729378	-0.313176
-0.728786	-0.305678
-0.727829	-0.338075
-0.726596	-0.33125
-0.726203	-0.337938
-0.725554	-0.31154
-0.724326	-0.329178
-0.723151	-0.319976
-0.722752	-0.322294
-0.721949	-0.320081
-0.720849	-0.312593
-0.720217	-0.323266
-0.719113	-0.305111
-0.718201	-0.298672
-0.717074	-0.319569
-0.716097	-0.31416
-0.71554	-0.326968
-0.714094	-0.317631
-0.712969	-0.318357
-0.712641	-0.316793
-0.711605	-0.321228
-0.710588	-0.296526
-0.708917	-0.316059
-0.708683	-0.306413
-0.70689	-0.317028
-0.706586	-0.311939
-0.7059	-0.307683
-0.704754	-0.313356
-0.703331	-0.311598
-0.702118	-0.307497
-0.700193	-0.311944
-0.699555	-0.327726
-0.698644	-0.319097
-0.697853	-0.308239
-0.697152	-0.31471
-0.696073	-0.323314
-0.695607	-0.314232
-0.694878	-0.298352
-0.693274	-0.292669
-0.693074	-0.304119
-0.691221	-0.291941
-0.691043	-0.315936
-0.690254	-0.314031
-0.689647	-0.303464
-0.688091	-0.313674
-0.687927	-0.296227
-0.687556	-0.319686
-0.686197	-0.300306
-0.685436	-0.294603
-0.683786	-0.300508
-0.683446	-0.315247
-0.68301	-0.309708
-0.682409	-0.297096
-0.68153	-0.283105
-0.681182	-0.304542
-0.680497	-0.289118
-0.678899	-0.296069
-0.67875	-0.305468
-0.677175	-0.296151
-0.676504	-0.290737
-0.675646	-0.307419
-0.674839	-0.29505
-0.67429	-0.300658
-0.6729	-0.295861
-0.671913	-0.288252
-0.671453	-0.293625
-0.670892	-0.307053
-0.669685	-0.301573
-0.668734	-0.301446
-0.668046	-0.283445
-0.667991	-0.280924
-0.666489	-0.284771
-0.665623	-0.29523
-0.665235	-0.290928
-0.664604	-0.300211
-0.663232	-0.288856
-0.662158	-0.291363
-0.66182	-0.296623
-0.660676	-0.291605
-0.660138	-0.288772
-0.659637	-0.300959
-0.658277	-0.28176
-0.657595	-0.287799
-0.657152	-0.290452
-0.656625	-0.293752
-0.656142	-0.30111
-0.655051	-0.29702
-0.654289	-0.282119
-0.654002	-0.296514
-0.653161	-0.284173
-0.652045	-0.287607
-0.651468	-0.294473
-0.651054	-0.296291
-0.649711	-0.290239
-0.64928	-0.288851
-0.649157	-0.292236
-0.647888	-0.292372
-0.647555	-0.303466
-0.647362	-0.289129
-0.64549	-0.280351
-0.644964	-0.2752
-0.644654	-0.286177
-0.643877	-0.275676
-0.643181	-0.290896
-0.642214	-0.285462
-0.641215	-0.292094
-0.640929	-0.287707
-0.640118	-0.29358
-0.638869	-0.279398
-0.637955	-0.282054
-0.637186	-0.275095
-0.636751	-0.273267
-0.635045	-0.281806
-0.634791	-0.286221
-0.633476	-0.278222
-0.632826	-0.285937
-0.632073	-0.283003
-0.631417	-0.272076
-0.630877	-0.273687
-0.630648	-0.280079
-0.630122	-0.273531
-0.629272	-0.276405
-0.628923	-0.281838
-0.628523	-0.270782
-0.627852	-0.277431
-0.626076	-0.271691
-0.625774	-0.266722
-0.625567	-0.262226
-0.624797	-0.269027
-0.623847	-0.281683
-0.623297	-0.281829
-0.622476	-0.26651
-0.620853	-0.276006
-0.620757	-0.268841
-0.619701	-0.27006
-0.618931	-0.264829
-0.618273	-0.271612
-0.617989	-0.261883
-0.617314	-0.268856
-0.617116	-0.277888
-0.616432	-0.270114
-0.615787	-0.270532
-0.615211	-0.268002
-0.614011	-0.252645
-0.613905	-0.270676
-0.612837	-0.268701
-0.61272	-0.271561
-0.612422	-0.258112
-0.611049	-0.264997
-0.609949	-0.271639
-0.609439	-0.267095
-0.608992	-0.260587
-0.608052	-0.273995
-0.607528	-0.263674
-0.606785	-0.268052
-0.606323	-0.272151
-0.60605	-0.264395
-0.605313	-0.273452
-0.60447	-0.273247
-0.603344	-0.251999
-0.602898	-0.275474
-0.602183	-0.260009
-0.601943	-0.270967
-0.600869	-0.266178
-0.60007	-0.264778
-0.599309	-0.263278
-0.59881	-0.256701
-0.598466	-0.266403
-0.597907	-0.256863
-0.59658	-0.26308
-0.596263	-0.264812
-0.59601	-0.258376
-0.595571	-0.263691
-0.595067	-0.253993
-0.593993	-0.258679
-0.593184	-0.254912
-0.592339	-0.253405
-0.592243	-0.245415
-0.591787	-0.258726
-0.591134	-0.268127
-0.590262	-0.26559
-0.58992	-0.258298
-0.58923	-0.25709
-0.58846	-0.253266
-0.587502	-0.258865
-0.587204	-0.250017
-0.586479	-0.250042
-0.58604	-0.266199
-0.585127	-0.256668
-0.584838	-0.257395
-0.583963	-0.266991
-0.582702	-0.259944
-0.582513	-0.256935
-0.581806	-0.249199
-0.58083	-0.253014
-0.580414	-0.25937
-0.57933	-0.253562
-0.578724	-0.275188
-0.578275	-0.247403
-0.577889	-0.254289
-0.577788	-0.24905
-0.576788	-0.258835
-0.57585	-0.251061
-0.57522	-0.249619
-0.575151	-0.249456
-0.574725	-0.260171
-0.574283	-0.253786
-0.573623	-0.250487
-0.57255	-0.245825
-0.572347	-0.258861
-0.571878	-0.246826
-0.571413	-0.243388
-0.570734	-0.240064
-0.570207	-0.252727
-0.569866	-0.246201
-0.569484	-0.251797
-0.569051	-0.266501
-0.567984	-0.262335
-0.567014	-0.24751
-0.566594	-0.245847
-0.565898	-0.249869
-0.565297	-0.2552
-0.565001	-0.249534
-0.564501	-0.234283
-0.563783	-0.241821
-0.563002	-0.244276
-0.562966	-0.250854
-0.562192	-0.257667
-0.562078	-0.247711
-0.561298	-0.241084
-0.560858	-0.24617
-0.560252	-0.240284
-0.559491	-0.239553
