-1.38999	-0.0106185
-1.12164	0.0171029
-1.02026	0.0192625
-0.963208	0.00925118
-0.868072	0.0258429
-0.824761	0.0324226
-0.807032	0.0311002
-0.698299	-0.0512773
-0.686903	0.00884378
-0.664166	0.0539732
-0.584833	-0.022393
-0.576189	-0.000476196
-0.543235	-0.00906057
-0.496171	0.0154148
-0.474914	0.0188305
-0.452285	0.00442747
-0.425359	-0.000977751
-0.399451	0.00603431
-0.356202	-0.00499264
-0.322732	0.0137
-0.316846	-0.0207202
-0.29199	0.0148465
-0.24704	-0.00570332
-0.216346	0.000926819
-0.193842	0.0182173
-0.181049	-0.0263461
-0.132788	0.0346056
-0.122927	-0.00144586
-0.0953849	-0.0325174
-0.084486	-0.007279
-0.0467402	-0.0300422
-0.0140476	0.00992063
0.0023568	-0.00291441
0.0407707	0.0240133
0.0507456	-0.021407
0.0895506	0.0331769
0.101417	0.00459835
0.129967	-0.0183063
0.145932	0.0320934
0.158672	0.0118589
0.199129	-0.0324687
0.246639	-0.00549675
0.252729	-0.0370524
0.29722	0.000608761
0.322784	0.00771802
0.330026	-0.0273304
0.37603	-0.0155195
0.415125	0.0207385
0.432384	0.0265397
0.492956	0.0233271
0.506845	0.00423079
0.532603	0.038245
0.547634	-0.0297517
0.608634	-0.0541788
0.625957	0.00753253
0.674229	-0.0454456
0.729765	0.00999414
0.762152	0.00455434
0.81933	-0.0477071
0.90159	0.0235767
1.01805	0.0554287
1.04065	-0.043185
1.18873	-0.0100538
1.57859	-0.0482908
